PlotID,site,plot,time,treatment,richness,abundances,SimpsonEvenness,pilou_evenness,life_form
ITA_2_42_closed,ITA,2,42,closed,5,8,0.8,0.4970679476476895,trees
CAR_3_42_closed,CAR,3,42,closed,10,19,0.5388059701492538,0.2340004596523491,trees
CAR_4_42_closed,CAR,4,42,closed,9,38,0.21507298182901402,0.09788393232418478,trees
CBO_4_42_closed,CBO,4,42,closed,7,13,0.7788018433179723,0.40022497631561227,trees
ITA_4_42_closed,ITA,4,42,closed,8,17,0.6568181818181819,0.31586277789159883,trees
VGM_4_42_closed,VGM,4,42,closed,13,36,0.5538461538461538,0.215928689677632,trees
CAR_5_42_closed,CAR,5,42,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_5_42_closed,CBO,5,42,closed,3,6,0.8571428571428571,0.780205051394432,trees
VGM_5_42_closed,VGM,5,42,closed,17,32,0.5682574916759157,0.20056996161904297,trees
CBO_6_42_closed,CBO,6,42,closed,6,6,1,0.5581106265512472,trees
ITA_6_42_closed,ITA,6,42,closed,5,15,0.6521739130434783,0.40521843558235554,trees
VGM_6_42_closed,VGM,6,42,closed,13,17,0.8892307692307692,0.34668550731575365,trees
VGM_7_42_closed,VGM,7,42,closed,7,26,0.5614617940199335,0.2885342852507902,trees
CAR_8_42_closed,CAR,8,42,closed,13,54,0.21403405754550792,0.08344572454145131,trees
ITA_8_42_closed,ITA,8,42,closed,3,3,1,0.9102392266268373,trees
VGM_8_42_closed,VGM,8,42,closed,11,15,0.8181818181818182,0.34120832025620157,trees
CAR_9_42_closed,CAR,9,42,closed,10,18,0.49090909090909085,0.21319910929795993,trees
CBO_9_42_closed,CBO,9,42,closed,8,18,0.4709302325581396,0.22646957037210477,trees
VGM_9_42_closed,VGM,9,42,closed,9,15,0.8064516129032256,0.36703194622049884,trees
CAR_10_42_closed,CAR,10,42,closed,8,12,0.8999999999999999,0.43280851226668904,trees
ITA_10_42_closed,ITA,10,42,closed,2,2,1,1.4426950408889634,trees
VGM_10_42_closed,VGM,10,42,closed,7,15,0.630252100840336,0.3238855098969016,trees
CAR_11_42_closed,CAR,11,42,closed,9,13,0.8941798941798942,0.40695880767178705,trees
CBO_11_42_closed,CBO,11,42,closed,12,16,0.8205128205128206,0.33019864974920593,trees
VGM_11_42_closed,VGM,11,42,closed,7,14,0.7777777777777778,0.39969871073202834,trees
CAR_12_42_closed,CAR,12,42,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_12_42_closed,CBO,12,42,closed,1,1,1,0,trees
ITA_12_42_closed,ITA,12,42,closed,4,5,0.8928571428571428,0.6440602861111444,trees
VGM_12_42_closed,VGM,12,42,closed,11,16,0.6124401913875598,0.25540739761867715,trees
CAR_14_42_closed,CAR,14,42,closed,8,9,0.9204545454545455,0.4426450693636593,trees
CBO_14_42_closed,CBO,14,42,closed,9,15,0.8620689655172414,0.3923444942357058,trees
ITA_14_42_closed,ITA,14,42,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_42_closed,VGM,14,42,closed,5,7,0.7538461538461539,0.46839095066801517,trees
CAR_15_42_closed,CAR,15,42,closed,6,21,0.5139860139860141,0.28686105630431247,trees
CBO_15_42_closed,CBO,15,42,closed,3,7,0.6049382716049382,0.5506385445026546,trees
ITA_15_42_closed,ITA,15,42,closed,8,20,0.37313432835820887,0.17943968170260735,trees
VGM_15_42_closed,VGM,15,42,closed,6,10,0.6944444444444443,0.3875768239939216,trees
CAR_1_48_closed,CAR,1,48,closed,10,11,0.9307692307692307,0.40422794084841124,trees
CBO_1_48_closed,CBO,1,48,closed,10,21,0.4454545454545455,0.19345845102963036,trees
ITA_1_48_closed,ITA,1,48,closed,7,7,1,0.5138983423697507,trees
VGM_1_48_closed,VGM,1,48,closed,3,4,0.8888888888888888,0.8091015347794109,trees
CAR_2_48_closed,CAR,2,48,closed,12,15,0.8152173913043478,0.3280676122678081,trees
CBO_2_48_closed,CBO,2,48,closed,8,12,0.5625,0.27050532016668066,trees
ITA_2_48_closed,ITA,2,48,closed,5,8,0.8,0.4970679476476895,trees
CAR_3_48_closed,CAR,3,48,closed,11,21,0.4830230010952903,0.20143623725968526,trees
CAR_4_48_closed,CAR,4,48,closed,9,36,0.1945945945945946,0.08856381664477336,trees
CBO_4_48_closed,CBO,4,48,closed,7,14,0.7368421052631579,0.3786619364829742,trees
ITA_4_48_closed,ITA,4,48,closed,8,16,0.6666666666666666,0.3205988979753252,trees
VGM_4_48_closed,VGM,4,48,closed,13,35,0.5852842809364549,0.2281855114346957,trees
CAR_5_48_closed,CAR,5,48,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_5_48_closed,CBO,5,48,closed,3,5,0.7575757575757577,0.6895751716869981,trees
VGM_5_48_closed,VGM,5,48,closed,18,33,0.6237113402061856,0.21578931447218774,trees
CBO_6_48_closed,CBO,6,48,closed,6,6,1,0.5581106265512472,trees
ITA_6_48_closed,ITA,6,48,closed,5,16,0.6736842105263158,0.4185835348612122,trees
VGM_6_48_closed,VGM,6,48,closed,13,17,0.8892307692307692,0.34668550731575365,trees
VGM_7_48_closed,VGM,7,48,closed,7,26,0.5365079365079365,0.275710539239644,trees
CAR_8_48_closed,CAR,8,48,closed,14,57,0.20813581037796286,0.07886748349203405,trees
ITA_8_48_closed,ITA,8,48,closed,3,3,1,0.9102392266268373,trees
VGM_8_48_closed,VGM,8,48,closed,11,16,0.8311688311688311,0.3466243253396333,trees
CAR_9_48_closed,CAR,9,48,closed,10,19,0.5231884057971015,0.22721783763344044,trees
CBO_9_48_closed,CBO,9,48,closed,8,15,0.551470588235294,0.26520129428105943,trees
VGM_9_48_closed,VGM,9,48,closed,11,16,0.8311688311688311,0.3466243253396333,trees
CAR_10_48_closed,CAR,10,48,closed,8,12,0.8999999999999999,0.43280851226668904,trees
ITA_10_48_closed,ITA,10,48,closed,2,2,1,1.4426950408889634,trees
VGM_10_48_closed,VGM,10,48,closed,7,15,0.630252100840336,0.3238855098969016,trees
CAR_11_48_closed,CAR,11,48,closed,9,12,0.8888888888888888,0.40455076738970547,trees
CBO_11_48_closed,CBO,11,48,closed,12,16,0.8205128205128206,0.33019864974920593,trees
VGM_11_48_closed,VGM,11,48,closed,7,14,0.7777777777777778,0.39969871073202834,trees
CAR_12_48_closed,CAR,12,48,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_12_48_closed,CBO,12,48,closed,1,1,1,0,trees
ITA_12_48_closed,ITA,12,48,closed,4,4,1,0.7213475204444817,trees
VGM_12_48_closed,VGM,12,48,closed,12,19,0.6400709219858157,0.2575834879110744,trees
CAR_14_48_closed,CAR,14,48,closed,8,9,0.9204545454545455,0.4426450693636593,trees
CBO_14_48_closed,CBO,14,48,closed,9,15,0.8620689655172414,0.3923444942357058,trees
ITA_14_48_closed,ITA,14,48,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_48_closed,VGM,14,48,closed,5,6,0.9,0.5592014411036507,trees
CAR_15_48_closed,CAR,15,48,closed,6,19,0.4456790123456789,0.2487381928209879,trees
CBO_15_48_closed,CBO,15,48,closed,3,7,0.6049382716049382,0.5506385445026546,trees
ITA_15_48_closed,ITA,15,48,closed,9,22,0.38412698412698415,0.17482372447912273,trees
VGM_15_48_closed,VGM,15,48,closed,7,11,0.6914285714285714,0.3553239967242276,trees
CAR_1_54_closed,CAR,1,54,closed,11,12,0.9350649350649352,0.3899523660070875,trees
CBO_1_54_closed,CBO,1,54,closed,10,16,0.64,0.27794846841808113,trees
ITA_1_54_closed,ITA,1,54,closed,7,8,0.9142857142857144,0.4698499130237721,trees
VGM_1_54_closed,VGM,1,54,closed,3,4,0.8888888888888888,0.8091015347794109,trees
CAR_2_54_closed,CAR,2,54,closed,14,16,0.9142857142857144,0.34644405183081256,trees
CBO_2_54_closed,CBO,2,54,closed,7,8,0.9142857142857144,0.4698499130237721,trees
ITA_2_54_closed,ITA,2,54,closed,6,10,0.8333333333333334,0.4650921887927061,trees
CAR_3_54_closed,CAR,3,54,closed,10,19,0.45696202531645574,0.19845608603427078,trees
CAR_4_54_closed,CAR,4,54,closed,10,35,0.1923076923076923,0.08351816959677918,trees
CBO_4_54_closed,CBO,4,54,closed,6,10,0.8333333333333334,0.4650921887927061,trees
ITA_4_54_closed,ITA,4,54,closed,8,16,0.6666666666666666,0.3205988979753252,trees
VGM_4_54_closed,VGM,4,54,closed,13,34,0.5774225774225774,0.22512045929594393,trees
CAR_5_54_closed,CAR,5,54,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_5_54_closed,CBO,5,54,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_5_54_closed,VGM,5,54,closed,17,32,0.6274509803921569,0.22146266595435993,trees
CBO_6_54_closed,CBO,6,54,closed,5,5,0.9999999999999998,0.6213349345596118,trees
ITA_6_54_closed,ITA,6,54,closed,6,18,0.6428571428571429,0.3587854027829447,trees
VGM_6_54_closed,VGM,6,54,closed,13,17,0.8892307692307692,0.34668550731575365,trees
VGM_7_54_closed,VGM,7,54,closed,7,27,0.43942133815551543,0.22581789728001708,trees
CAR_8_54_closed,CAR,8,54,closed,13,59,0.2036267914594911,0.07938823075283452,trees
ITA_8_54_closed,ITA,8,54,closed,3,3,1,0.9102392266268373,trees
VGM_8_54_closed,VGM,8,54,closed,11,16,0.8311688311688311,0.3466243253396333,trees
CAR_9_54_closed,CAR,9,54,closed,13,21,0.57496740547588,0.224163258351779,trees
CBO_9_54_closed,CBO,9,54,closed,7,13,0.5365079365079365,0.275710539239644,trees
VGM_9_54_closed,VGM,9,54,closed,11,15,0.8181818181818182,0.34120832025620157,trees
CAR_10_54_closed,CAR,10,54,closed,8,14,0.7656250000000001,0.36818779689353764,trees
ITA_10_54_closed,ITA,10,54,closed,2,2,1,1.4426950408889634,trees
VGM_10_54_closed,VGM,10,54,closed,7,12,0.7346938775510204,0.37755796582267404,trees
CAR_11_54_closed,CAR,11,54,closed,9,18,0.6206896551724138,0.28248803584970816,trees
CBO_11_54_closed,CBO,11,54,closed,11,14,0.890909090909091,0.3715379487234195,trees
VGM_11_54_closed,VGM,11,54,closed,6,13,0.8047619047619047,0.4491461708912418,trees
CAR_12_54_closed,CAR,12,54,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_12_54_closed,CBO,12,54,closed,1,1,1,0,trees
ITA_12_54_closed,ITA,12,54,closed,4,4,1,0.7213475204444817,trees
VGM_12_54_closed,VGM,12,54,closed,12,19,0.6400709219858157,0.2575834879110744,trees
CAR_14_54_closed,CAR,14,54,closed,8,9,0.9204545454545455,0.4426450693636593,trees
CBO_14_54_closed,CBO,14,54,closed,9,12,0.8888888888888888,0.40455076738970547,trees
ITA_14_54_closed,ITA,14,54,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_54_closed,VGM,14,54,closed,5,6,0.9,0.5592014411036507,trees
CAR_15_54_closed,CAR,15,54,closed,7,21,0.3962264150943397,0.20362009792008995,trees
CBO_15_54_closed,CBO,15,54,closed,3,7,0.6049382716049382,0.5506385445026546,trees
ITA_15_54_closed,ITA,15,54,closed,9,22,0.38412698412698415,0.17482372447912273,trees
VGM_15_54_closed,VGM,15,54,closed,6,9,0.6428571428571429,0.3587854027829447,trees
CAR_1_60_closed,CAR,1,60,closed,11,13,0.9037433155080212,0.37689023609998723,trees
CBO_1_60_closed,CBO,1,60,closed,10,16,0.64,0.27794846841808113,trees
ITA_1_60_closed,ITA,1,60,closed,6,7,0.9074074074074074,0.50643371668539106,trees
VGM_1_60_closed,VGM,1,60,closed,3,4,0.8888888888888888,0.8091015347794109,trees
CAR_2_60_closed,CAR,2,60,closed,14,17,0.8975155279503105,0.340089439467068,trees
CBO_2_60_closed,CBO,2,60,closed,7,8,0.9142857142857144,0.4698499130237721,trees
ITA_2_60_closed,ITA,2,60,closed,6,10,0.8333333333333334,0.4650921887927061,trees
CAR_3_60_closed,CAR,3,60,closed,10,19,0.45696202531645574,0.19845608603427078,trees
CAR_4_60_closed,CAR,4,60,closed,11,39,0.17349150222425003,0.07235157606436393,trees
CBO_4_60_closed,CBO,4,60,closed,6,10,0.8333333333333334,0.4650921887927061,trees
ITA_4_60_closed,ITA,4,60,closed,8,16,0.6666666666666666,0.3205988979753252,trees
VGM_4_60_closed,VGM,4,60,closed,13,32,0.6790450928381963,0.26474015592659866,trees
CAR_5_60_closed,CAR,5,60,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_5_60_closed,CBO,5,60,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_5_60_closed,VGM,5,60,closed,18,34,0.6296296296296295,0.21783690209038112,trees
CBO_6_60_closed,CBO,6,60,closed,5,5,0.9999999999999998,0.6213349345596118,trees
ITA_6_60_closed,ITA,6,60,closed,7,20,0.60790273556231,0.312400208127508,trees
VGM_6_60_closed,VGM,6,60,closed,13,16,0.8951048951048951,0.34897566008506187,trees
VGM_7_60_closed,VGM,7,60,closed,7,26,0.4126984126984127,0.21208503018434155,trees
CAR_8_60_closed,CAR,8,60,closed,15,61,0.2079351774238614,0.07678409260627043,trees
ITA_8_60_closed,ITA,8,60,closed,4,4,1,0.7213475204444817,trees
VGM_8_60_closed,VGM,8,60,closed,10,13,0.8894736842105262,0.38629351285078706,trees
CAR_9_60_closed,CAR,9,60,closed,13,23,0.6073478760045925,0.23678747271863052,trees
CBO_9_60_closed,CBO,9,60,closed,7,13,0.5365079365079365,0.275710539239644,trees
VGM_9_60_closed,VGM,9,60,closed,10,12,0.9,0.39086503371292664,trees
CAR_10_60_closed,CAR,10,60,closed,8,14,0.7656250000000001,0.36818779689353764,trees
ITA_10_60_closed,ITA,10,60,closed,2,2,1,1.4426950408889634,trees
VGM_10_60_closed,VGM,10,60,closed,7,13,0.6525096525096525,0.33532362880497246,trees
CAR_11_60_closed,CAR,11,60,closed,9,18,0.6206896551724138,0.28248803584970816,trees
CBO_11_60_closed,CBO,11,60,closed,11,14,0.890909090909091,0.3715379487234195,trees
VGM_11_60_closed,VGM,11,60,closed,6,13,0.8047619047619047,0.4491461708912418,trees
CAR_12_60_closed,CAR,12,60,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_12_60_closed,CBO,12,60,closed,1,1,1,0,trees
ITA_12_60_closed,ITA,12,60,closed,4,4,1,0.7213475204444817,trees
VGM_12_60_closed,VGM,12,60,closed,13,20,0.641025641025641,0.24991746490466668,trees
CAR_14_60_closed,CAR,14,60,closed,8,10,0.8928571428571428,0.42937352407409624,trees
CBO_14_60_closed,CBO,14,60,closed,9,12,0.8888888888888888,0.40455076738970547,trees
ITA_14_60_closed,ITA,14,60,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_60_closed,VGM,14,60,closed,5,6,0.9,0.5592014411036507,trees
CAR_15_60_closed,CAR,15,60,closed,7,21,0.3962264150943397,0.20362009792008995,trees
CBO_15_60_closed,CBO,15,60,closed,3,7,0.6049382716049382,0.5506385445026546,trees
ITA_15_60_closed,ITA,15,60,closed,9,22,0.38412698412698415,0.17482372447912273,trees
VGM_15_60_closed,VGM,15,60,closed,7,10,0.6493506493506492,0.3337002223180199,trees
CAR_1_66_closed,CAR,1,66,closed,10,11,0.9307692307692307,0.40422794084841124,trees
CBO_1_66_closed,CBO,1,66,closed,10,16,0.64,0.27794846841808113,trees
ITA_1_66_closed,ITA,1,66,closed,7,8,0.9142857142857144,0.4698499130237721,trees
VGM_1_66_closed,VGM,1,66,closed,4,5,0.8928571428571428,0.6440602861111444,trees
CAR_2_66_closed,CAR,2,66,closed,13,15,0.9109311740890688,0.3551458711803158,trees
CBO_2_66_closed,CBO,2,66,closed,7,8,0.9142857142857144,0.4698499130237721,trees
ITA_2_66_closed,ITA,2,66,closed,6,8,0.8888888888888888,0.49609833471221976,trees
CAR_3_66_closed,CAR,3,66,closed,7,13,0.7788018433179723,0.40022497631561227,trees
CAR_4_66_closed,CAR,4,66,closed,12,39,0.1705921938088829,0.06865134906513971,trees
CBO_4_66_closed,CBO,4,66,closed,6,10,0.8333333333333334,0.4650921887927061,trees
ITA_4_66_closed,ITA,4,66,closed,7,7,1,0.5138983423697507,trees
VGM_4_66_closed,VGM,4,66,closed,14,29,0.6601255886970172,0.25013688838402587,trees
CAR_5_66_closed,CAR,5,66,closed,4,4,1,0.7213475204444817,trees
CBO_5_66_closed,CBO,5,66,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_5_66_closed,VGM,5,66,closed,16,30,0.6696428571428571,0.24152260729167913,trees
CBO_6_66_closed,CBO,6,66,closed,5,5,0.9999999999999998,0.6213349345596118,trees
ITA_6_66_closed,ITA,6,66,closed,7,20,0.60790273556231,0.312400208127508,trees
VGM_6_66_closed,VGM,6,66,closed,13,15,0.9109311740890688,0.3551458711803158,trees
VGM_7_66_closed,VGM,7,66,closed,7,22,0.46095238095238095,0.23688266448281842,trees
CAR_8_66_closed,CAR,8,66,closed,14,59,0.22062365318798327,0.08359941662205096,trees
ITA_8_66_closed,ITA,8,66,closed,3,3,1,0.9102392266268373,trees
VGM_8_66_closed,VGM,8,66,closed,10,13,0.8894736842105262,0.38629351285078706,trees
CAR_9_66_closed,CAR,9,66,closed,14,29,0.4883855981416957,0.18506062473940124,trees
CBO_9_66_closed,CBO,9,66,closed,7,13,0.5365079365079365,0.275710539239644,trees
VGM_9_66_closed,VGM,9,66,closed,10,12,0.9,0.39086503371292664,trees
CAR_10_66_closed,CAR,10,66,closed,8,13,0.728448275862069,0.3503095717101075,trees
ITA_10_66_closed,ITA,10,66,closed,2,2,1,1.4426950408889634,trees
VGM_10_66_closed,VGM,10,66,closed,6,9,0.7941176470588235,0.44320549755540223,trees
CAR_11_66_closed,CAR,11,66,closed,9,18,0.6206896551724138,0.28248803584970816,trees
CBO_11_66_closed,CBO,11,66,closed,11,14,0.890909090909091,0.3715379487234195,trees
VGM_11_66_closed,VGM,11,66,closed,5,12,0.8470588235294118,0.5263072386857889,trees
CAR_12_66_closed,CAR,12,66,closed,4,4,1,0.7213475204444817,trees
CBO_12_66_closed,CBO,12,66,closed,1,1,1,0,trees
ITA_12_66_closed,ITA,12,66,closed,5,5,0.9999999999999998,0.6213349345596118,trees
VGM_12_66_closed,VGM,12,66,closed,13,20,0.641025641025641,0.24991746490466668,trees
CAR_14_66_closed,CAR,14,66,closed,9,12,0.7999999999999999,0.3640956906507349,trees
CBO_14_66_closed,CBO,14,66,closed,9,12,0.8888888888888888,0.40455076738970547,trees
ITA_14_66_closed,ITA,14,66,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_66_closed,VGM,14,66,closed,5,6,0.9,0.5592014411036507,trees
CAR_15_66_closed,CAR,15,66,closed,6,20,0.42194092827004215,0.23548971584440812,trees
CBO_15_66_closed,CBO,15,66,closed,3,7,0.6049382716049382,0.5506385445026546,trees
ITA_15_66_closed,ITA,15,66,closed,7,20,0.4140786749482401,0.21279434466656338,trees
VGM_15_66_closed,VGM,15,66,closed,9,19,0.534814814814815,0.2434047117128062,trees
CAR_1_72_closed,CAR,1,72,closed,10,11,0.9307692307692307,0.40422794084841124,trees
CBO_1_72_closed,CBO,1,72,closed,12,19,0.6685185185185186,0.26903164292934434,trees
ITA_1_72_closed,ITA,1,72,closed,9,10,0.9259259259259258,0.4214070493642765,trees
VGM_1_72_closed,VGM,1,72,closed,4,5,0.8928571428571428,0.6440602861111444,trees
CAR_2_72_closed,CAR,2,72,closed,14,16,0.9142857142857144,0.34644405183081256,trees
CBO_2_72_closed,CBO,2,72,closed,8,10,0.8928571428571428,0.42937352407409624,trees
ITA_2_72_closed,ITA,2,72,closed,7,9,0.8901098901098902,0.4574259970543935,trees
CAR_3_72_closed,CAR,3,72,closed,7,13,0.6525096525096525,0.33532362880497246,trees
CAR_4_72_closed,CAR,4,72,closed,13,38,0.17355769230769227,0.0676651536229385,trees
CBO_4_72_closed,CBO,4,72,closed,8,13,0.7824074074074073,0.37625842887381916,trees
ITA_4_72_closed,ITA,4,72,closed,7,14,0.7368421052631579,0.3786619364829742,trees
VGM_4_72_closed,VGM,4,72,closed,14,29,0.6601255886970172,0.25013688838402587,trees
CAR_5_72_closed,CAR,5,72,closed,4,4,1,0.7213475204444817,trees
CBO_5_72_closed,CBO,5,72,closed,6,8,0.8888888888888888,0.49609833471221976,trees
VGM_5_72_closed,VGM,5,72,closed,18,33,0.6368421052631578,0.2203322474084443,trees
CBO_6_72_closed,CBO,6,72,closed,6,6,1,0.5581106265512472,trees
ITA_6_72_closed,ITA,6,72,closed,7,21,0.6,0.30833900542185044,trees
VGM_6_72_closed,VGM,6,72,closed,13,16,0.8951048951048951,0.34897566008506187,trees
VGM_7_72_closed,VGM,7,72,closed,7,23,0.43682906688687034,0.22448573337208763,trees
CAR_8_72_closed,CAR,8,72,closed,14,60,0.21572387344199423,0.08174277649112081,trees
ITA_8_72_closed,ITA,8,72,closed,3,3,1,0.9102392266268373,trees
VGM_8_72_closed,VGM,8,72,closed,10,13,0.8894736842105262,0.38629351285078706,trees
CAR_9_72_closed,CAR,9,72,closed,14,29,0.5411840411840412,0.20506717876528247,trees
CBO_9_72_closed,CBO,9,72,closed,8,17,0.6337719298245613,0.3047798734041743,trees
VGM_9_72_closed,VGM,9,72,closed,9,11,0.8962962962962963,0.40792202378461967,trees
CAR_10_72_closed,CAR,10,72,closed,8,13,0.728448275862069,0.3503095717101075,trees
ITA_10_72_closed,ITA,10,72,closed,2,2,1,1.4426950408889634,trees
VGM_10_72_closed,VGM,10,72,closed,6,9,0.7941176470588235,0.44320549755540223,trees
CAR_11_72_closed,CAR,11,72,closed,10,20,0.625,0.27143405118953234,trees
CBO_11_72_closed,CBO,11,72,closed,13,16,0.8951048951048951,0.34897566008506187,trees
VGM_11_72_closed,VGM,11,72,closed,6,13,0.8047619047619047,0.4491461708912418,trees
CAR_12_72_closed,CAR,12,72,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CBO_12_72_closed,CBO,12,72,closed,1,1,1,0,trees
ITA_12_72_closed,ITA,12,72,closed,5,5,0.9999999999999998,0.6213349345596118,trees
VGM_12_72_closed,VGM,12,72,closed,13,21,0.6651583710407241,0.25932612240696007,trees
CAR_14_72_closed,CAR,14,72,closed,9,14,0.725925925925926,0.3303831267015928,trees
CBO_14_72_closed,CBO,14,72,closed,10,13,0.8894736842105262,0.38629351285078706,trees
ITA_14_72_closed,ITA,14,72,closed,3,4,0.8888888888888888,0.8091015347794109,trees
VGM_14_72_closed,VGM,14,72,closed,5,5,0.9999999999999998,0.6213349345596118,trees
CAR_15_72_closed,CAR,15,72,closed,6,19,0.3881720430107527,0.21664294213440888,trees
CBO_15_72_closed,CBO,15,72,closed,7,14,0.6086956521739131,0.31280768665984826,trees
ITA_15_72_closed,ITA,15,72,closed,7,20,0.4140786749482401,0.21279434466656338,trees
VGM_15_72_closed,VGM,15,72,closed,9,21,0.45794392523364486,0.20841926217156556,trees
CAR_1_78_closed,CAR,1,78,closed,10,11,0.9307692307692307,0.40422794084841124,trees
CBO_1_78_closed,CBO,1,78,closed,11,17,0.6407982261640798,0.26723361667762124,trees
ITA_1_78_closed,ITA,1,78,closed,9,10,0.9259259259259258,0.4214070493642765,trees
VGM_1_78_closed,VGM,1,78,closed,4,6,0.8999999999999999,0.6492127684000335,trees
CAR_2_78_closed,CAR,2,78,closed,16,82,0.09897550635892603,0.035697868048374166,trees
CBO_2_78_closed,CBO,2,78,closed,10,13,0.8047619047619046,0.3495036544840454,trees
ITA_2_78_closed,ITA,2,78,closed,8,10,0.8928571428571428,0.42937352407409624,trees
CAR_3_78_closed,CAR,3,78,closed,8,14,0.6447368421052632,0.31005288159455796,trees
CAR_4_78_closed,CAR,4,78,closed,13,38,0.17355769230769227,0.0676651536229385,trees
CBO_4_78_closed,CBO,4,78,closed,7,9,0.7714285714285715,0.3964358641138077,trees
ITA_4_78_closed,ITA,4,78,closed,7,13,0.7788018433179723,0.40022497631561227,trees
VGM_4_78_closed,VGM,4,78,closed,14,28,0.6511627906976745,0.24674067644927056,trees
CAR_5_78_closed,CAR,5,78,closed,4,4,1,0.7213475204444817,trees
CBO_5_78_closed,CBO,5,78,closed,6,8,0.8888888888888888,0.49609833471221976,trees
VGM_5_78_closed,VGM,5,78,closed,18,33,0.6368421052631578,0.2203322474084443,trees
CBO_6_78_closed,CBO,6,78,closed,6,7,0.9074074074074074,0.50643371668539106,trees
ITA_6_78_closed,ITA,6,78,closed,7,21,0.6,0.30833900542185044,trees
