PlotID,Site,Treatment,Plot,Month,Time,bamboo,herb,liana,palm,shrub,tree,tree.log10,palm.log10,liana.log10,shrub.log10,herb.log10,bamboo.log10,tree.sqrt,palm.sqrt,liana.sqrt,shrub.sqrt,herb.sqrt,bamboo.sqrt,tree.cube,palm.cube,liana.cube,shrub.cube,herb.cube,bamboo.cube,bamboo.abn,herb.abn,liana.abn,palm.abn,shrub.abn,tree.abn
CAR_closed_5_p84_84,CAR,closed,5,p84,84,0,3.5999999999999996,0,1.3243243243243243,1,3.571428571428571,0.5528419686577808,0.12199435596151867,0,0,0.5563025007672873,0,1.889822365046136,1.150792911137501,0,1,1.8973665961010275,0,1.5285535436643993,1.0981578877215077,0,1,1.5326188647871062,0,0,12,0,7,34,5
CAR_closed_5_p90_90,CAR,closed,5,p90,90,0,3.9032258064516134,0,1.3846153846153844,1,3.571428571428571,0.5528419686577808,0.1413291527964692,0,0,0.5914236764821774,0,1.889822365046136,1.176696810829104,0,1,1.975658322294524,0,1.5285535436643993,1.1145760779590614,0,1,1.5744947812941628,0,0,11,0,6,30,5
CAR_closed_5_p96_96,CAR,closed,5,p96,96,0,4.235294117647059,0,1.3846153846153844,1,3,0.47712125471966244,0.1413291527964692,0,0,0.6268835750529945,0,1.7320508075688772,1.176696810829104,0,1,2.0579830217101063,0,1.4422495703074083,1.1145760779590614,0,1,1.6179354533623156,0,0,12,0,6,30,6
CAR_closed_8_p0_0,CAR,closed,8,p0,0,0,2.9999999999999996,0,1.3846153846153844,1.6896551724137931,3.050420168067227,0.4843596636435818,0.1413291527964692,0,0.2277980821295576,0.4771212547196624,0,1.7465452092823786,1.176696810829104,0,1.299867367239363,1.7320508075688772,0,1.4502845526474477,1.1145760779590614,0,1.1910574063943058,1.4422495703074083,0,0,15,0,6,7,33
CAR_closed_8_p06_6,CAR,closed,8,p06,6,0,3.1612903225806455,0,1.3846153846153844,1.6896551724137931,2.934010152284264,0.4674616122589361,0.1413291527964692,0,0.2277980821295576,0.49986438185822224,0,1.7128952543235865,1.176696810829104,0,1.299867367239363,1.7780017780026671,0,1.4315962015909547,1.1145760779590614,0,1.1910574063943058,1.4676464912167606,0,0,14,0,6,7,34
CAR_closed_8_p12_12,CAR,closed,8,p12,12,0,3.0727272727272723,0,1.3846153846153844,1.6896551724137931,3.1801242236024843,0.5024440849439811,0.1413291527964692,0,0.2277980821295576,0.4875240151194296,0,1.783290280241129,1.176696810829104,0,1.299867367239363,1.7529196424044293,0,1.4705553031232013,1.1145760779590614,0,1.1910574063943058,1.4538111824232354,0,0,13,0,6,7,32
CAR_closed_8_p18_18,CAR,closed,8,p18,18,0,3.1612903225806455,0,1.3846153846153844,1.6896551724137931,3.050420168067227,0.4843596636435818,0.1413291527964692,0,0.2277980821295576,0.49986438185822224,0,1.7465452092823786,1.176696810829104,0,1.299867367239363,1.7780017780026671,0,1.4502845526474477,1.1145760779590614,0,1.1910574063943058,1.4676464912167606,0,0,14,0,6,7,33
CAR_closed_8_p24_24,CAR,closed,8,p24,24,0,3.3137254901960778,0,1.3243243243243243,1.6896551724137931,2.7535816618911175,0.4398979607093655,0.12199435596151867,0,0.2277980821295576,0.5203165285157371,0,1.6593919554737866,1.150792911137501,0,1.299867367239363,1.8203641092364125,0,1.4016276413045978,1.0981578877215077,0,1.1910574063943058,1.4908667974512797,0,0,13,0,7,7,31
CAR_closed_8_p30_30,CAR,closed,8,p30,30,0,3.769230769230769,0,1.3846153846153844,1.6896551724137931,3.284090909090909,0.5164151706063792,0.1413291527964692,0,0.2277980821295576,0.5762527277216769,0,1.8122060890226888,1.176696810829104,0,1.299867367239363,1.941450686788302,0,1.4864092188805236,1.1145760779590614,0,1.1910574063943058,1.5562674803943297,0,0,14,0,6,7,34
CAR_closed_8_p36_36,CAR,closed,8,p36,36,0,4,0,1.3846153846153844,1.975609756097561,2.5392320534223702,0.404702391663687,0.1413291527964692,0,0.29570116215891423,0.6020599913279624,0,1.5934968005686019,1.176696810829104,0,1.4055638569974547,2,0,1.364271470231232,1.1145760779590614,0,1.2547784577638685,1.5874010519681994,0,0,16,0,6,9,39
CAR_closed_8_p42_42,CAR,closed,8,p42,42,0,4.149425287356323,0,1.3846153846153844,1.9836065573770496,2.782442748091603,0.44442623699822914,0.1413291527964692,0,0.29745553530568314,0.6179879492870395,0,1.6680655706810819,1.176696810829104,0,1.4084056792618558,2.0370138161918105,0,1.4065075864021466,1.1145760779590614,0,1.2564691941049266,1.6069263900577193,0,0,19,0,6,11,54
CAR_closed_8_p48_48,CAR,closed,8,p48,48,0,4.25531914893617,0,1.4705882352941173,1.9836065573770496,2.91390134529148,0.46447484396080335,0.16749108729376358,0,0.29745553530568314,0.6289321377282637,0,1.7070153324711175,1.2126781251816647,0,1.4084056792618558,2.062842492517587,0,1.4283181272014398,1.1371830097629765,0,1.2564691941049266,1.620481382743992,0,0,20,0,5,11,57
CAR_closed_8_p54_54,CAR,closed,8,p54,54,0,4.25531914893617,0,1.4705882352941173,1.9836065573770496,2.6471482889733844,0.42277827045851174,0.16749108729376358,0,0.29745553530568314,0.6289321377282637,0,1.6270059277622144,1.2126781251816647,0,1.4084056792618558,2.062842492517587,0,1.383330938543822,1.1371830097629765,0,1.2564691941049266,1.620481382743992,0,0,20,0,5,11,59
CAR_closed_8_p60_60,CAR,closed,8,p60,60,0,4.045871559633028,0,1.3243243243243243,1.9836065573770496,3.119027661357921,0.49401922635119216,0.12199435596151867,0,0.29745553530568314,0.6070120915272149,0,1.7660769126394016,1.150792911137501,0,1.4084056792618558,2.011435198964418,0,1.46107690319217,1.0981578877215077,0,1.2564691941049266,1.593446049567061,0,0,21,0,7,11,61
CAR_closed_8_p66_66,CAR,closed,8,p66,66,0,3.278688524590164,0,1.3846153846153844,1.9836065573770496,3.088731144631766,0.48978010723818183,0.1413291527964692,0,0.29745553530568314,0.5157001606532142,0,1.757478632766773,1.176696810829104,0,1.4084056792618558,1.8107149208503706,0,1.4563308041059415,1.1145760779590614,0,1.2564691941049266,1.4855937155319296,0,0,20,0,6,11,59
CAR_closed_8_p72_72,CAR,closed,8,p72,72,0,3.278688524590164,0,1.4705882352941173,1.9836065573770496,3.0201342281879193,0.48002624536306965,0.16749108729376358,0,0.29745553530568314,0.5157001606532142,0,1.7378533390904767,1.2126781251816647,0,1.4084056792618558,1.8107149208503706,0,1.4454688880655153,1.1371830097629765,0,1.2564691941049266,1.4855937155319296,0,0,20,0,5,11,60
CAR_closed_8_p78_78,CAR,closed,8,p78,78,0,3.881720430107527,0,1.4705882352941173,1.9836065573770496,2.8989441930618396,0.4622398549277533,0.16749108729376358,0,0.29745553530568314,0.5890242533517228,0,1.702628612781378,1.2126781251816647,0,1.4084056792618558,1.970208219987808,0,1.4258700656476617,1.1371830097629765,0,1.2564691941049266,1.5715978202306178,0,0,19,0,5,11,62
CAR_closed_8_p84_84,CAR,closed,8,p84,84,0,4.366336633663367,0,1.4705882352941173,1.9836065573770496,2.868295994568907,0.45762396644308023,0.16749108729376358,0,0.29745553530568314,0.640117215685196,0,1.6936044386363975,1.2126781251816647,0,1.4084056792618558,2.089578099440977,0,1.4208273949747527,1.1371830097629765,0,1.2564691941049266,1.6344528818902437,0,0,21,0,5,11,65
CAR_closed_8_p90_90,CAR,closed,8,p90,90,0,3.967032967032967,0,1.6,1.9836065573770496,2.6620498614958445,0.4252161857628874,0.2041199826559248,0,0.29745553530568314,0.5984658095845643,0,1.631578947368421,1.2649110640673518,0,1.4084056792618558,1.9917411897716448,0,1.3859218079361462,1.1696070952851465,0,1.2564691941049266,1.583028024160062,0,0,19,0,4,11,62
CAR_closed_8_p96_96,CAR,closed,8,p96,96,0,3.967032967032967,0,1.4705882352941173,1.9836065573770496,2.425742574257426,0.38484471058188996,0.16749108729376358,0,0.29745553530568314,0.5984658095845643,0,1.557479558214947,1.2126781251816647,0,1.4084056792618558,1.9917411897716448,0,1.3436358107473176,1.1371830097629765,0,1.2564691941049266,1.583028024160062,0,0,19,0,5,11,70
CAR_closed_9_p0_0,CAR,closed,9,p0,0,0,3.571428571428571,2,1.28,2.272727272727273,2.586206896551724,0.41266326549274396,0.10720996964786837,0.3010299956639812,0.35654732351381263,0.5528419686577808,0,1.6081688022566922,1.131370849898476,1.4142135623730951,1.5075567228888183,1.889822365046136,0,1.3726329560973354,1.0857670466379625,1.2599210498948732,1.3147679471646476,1.5285535436643993,0,0,5,2,8,5,15
CAR_closed_9_p06_6,CAR,closed,9,p06,6,0,3.571428571428571,2,1.1172413793103448,1.7999999999999998,3.0727272727272728,0.4875240151194297,0.048147012307656056,0.3010299956639812,0.255272505103306,0.5528419686577808,0,1.7529196424044293,1.0569963951264663,1.4142135623730951,1.3416407864998738,1.889822365046136,0,1.4538111824232356,1.0376454930998749,1.2599210498948732,1.21644039911468,1.5285535436643993,0,0,5,2,18,3,13
CAR_closed_9_p12_12,CAR,closed,9,p12,12,0,3.571428571428571,2,1.1049723756906078,1.7999999999999998,3.4285714285714284,0.5351132016973492,0.04335142079479671,0.3010299956639812,0.255272505103306,0.5528419686577808,0,1.8516401995451028,1.0511766624552734,1.4142135623730951,1.3416407864998738,1.889822365046136,0,1.5078948822583076,1.0338331972096908,1.2599210498948732,1.21644039911468,1.5285535436643993,0,0,5,2,20,3,12
CAR_closed_9_p18_18,CAR,closed,9,p18,18,0,3.571428571428571,2,1.110769230769231,1.7999999999999998,2.951219512195122,0.4700015135967146,0.045623840926783614,0.3010299956639812,0.255272505103306,0.5528419686577808,0,1.7179113807746667,1.0539303728279354,1.4142135623730951,1.3416407864998738,1.889822365046136,0,1.4343897435823145,1.0356379275828775,1.2599210498948732,1.21644039911468,1.5285535436643993,0,0,5,2,19,3,11
CAR_closed_9_p24_24,CAR,closed,9,p24,24,0,3,1,1.0997506234413965,1.7999999999999998,2.951219512195122,0.4700015135967146,0.04129421684765623,0,0.255272505103306,0.47712125471966244,0,1.7179113807746667,1.0486899558217369,1,1.3416407864998738,1.7320508075688772,0,1.4343897435823145,1.0322021015416614,1,1.21644039911468,1.4422495703074083,0,0,6,1,21,3,11
CAR_closed_9_p30_30,CAR,closed,9,p30,30,0,3,0,1.0499687695190507,1.7999999999999998,3.9302325581395343,0.5944182490340869,0.021176381520171306,0,0.255272505103306,0.47712125471966244,0,1.9824814143238605,1.024679837568326,0,1.3416407864998738,1.7320508075688772,0,1.5781177926063519,1.0163862797158778,0,1.21644039911468,1.4422495703074083,0,0,6,0,41,3,13
CAR_closed_9_p36_36,CAR,closed,9,p36,36,0,2.2857142857142856,0,1.0973293768545993,3,4.446153846153846,0.6479844861136923,0.04033700595181558,0,0.47712125471966244,0.3590219426416679,0,2.1085904880165436,1.0475349048383062,0,1.7320508075688772,1.5118578920369088,0,1.6443521432255133,1.0314440350834566,0,1.4422495703074083,1.317267512016699,0,0,8,0,43,3,17
CAR_closed_9_p42_42,CAR,closed,9,p42,42,0,2.2857142857142856,0,1.1139137510170871,3,4.909090909090908,0.6910010746647434,0.04685156524753593,0,0.47712125471966244,0.3590219426416679,0,2.215646837627989,1.0554211249624896,0,1.7320508075688772,1.5118578920369088,0,1.699549004828114,1.0366142828576377,0,1.4422495703074083,1.317267512016699,0,0,8,0,37,3,18
CAR_closed_9_p48_48,CAR,closed,9,p48,48,0,2.5,0,1.1473396998635743,3,5.231884057971015,0.7186581111684026,0.059692021156784215,0,0.47712125471966244,0.3979400086720376,0,2.287331208629615,1.0711394399720209,0,1.7320508075688772,1.5811388300841898,0,1.7360119234798506,1.0468810544419436,0,1.4422495703074083,1.3572088082974532,0,0,10,0,29,3,19
CAR_closed_9_p54_54,CAR,closed,9,p54,54,0,2.5,0,1.095022624434389,3,7.47457627118644,0.8735865778256944,0.03942309229532053,0,0.47712125471966244,0.3979400086720376,0,2.7339671305973012,1.046433287139887,0,1.7320508075688772,1.5811388300841898,0,1.955219527042084,1.0307207775606335,0,1.4422495703074083,1.3572088082974532,0,0,10,0,44,3,21
CAR_closed_9_p60_60,CAR,closed,9,p60,60,0,2.5,0,1.102295081967213,4,7.895522388059702,0.8973808693343593,0.042297869756666315,0,0.6020599913279624,0.3979400086720376,0,2.8098972201950203,1.049902415449747,0,2,1.5811388300841898,0,1.9912553536427655,1.032997546267948,0,1.5874010519681994,1.3572088082974532,0,0,10,0,41,4,23
CAR_closed_9_p66_66,CAR,closed,9,p66,66,0,2.2830188679245285,0,1.1803278688524592,3,6.837398373983739,0.8348908843585142,0.0720026614205015,0,0.47712125471966244,0.35850950071566107,0,2.6148419405355536,1.0864289525102224,0,1.7320508075688772,1.5109662034355793,0,1.8980032924238013,1.056819667993607,0,1.4422495703074083,1.316749514514599,0,0,11,0,24,3,29
CAR_closed_9_p72_72,CAR,closed,9,p72,72,0,1.9882352941176475,0,1.110769230769231,3,7.576576576576576,0.8794730170112547,0.045623840926783614,0,0.47712125471966244,0.2984677788993809,0,2.752558187682247,1.0539303728279354,0,1.7320508075688772,1.4100479758212654,0,1.9640732119940225,1.0356379275828775,0,1.4422495703074083,1.257445756584216,0,0,13,0,19,3,29
CAR_closed_9_p78_78,CAR,closed,9,p78,78,0,1.9882352941176475,0,1.1172413793103448,3,8.258064516129032,0.9168782714775768,0.048147012307656056,0,0.47712125471966244,0.2984677788993809,0,2.8736848324283986,1.0569963951264663,0,1.7320508075688772,1.4100479758212654,0,2.021278192771426,1.0376454930998749,0,1.4422495703074083,1.257445756584216,0,0,13,0,18,3,32
CAR_closed_9_p84_84,CAR,closed,9,p84,84,0,1.6407766990291262,0,1.3005780346820808,3,8.521739130434783,0.9305282353388832,0.11413641498256702,0,0.47712125471966244,0.21504947990850132,0,2.919201796799047,1.1404288819045583,0,1.7320508075688772,1.280928061613581,0,2.042565905760786,1.0915546188197067,0,1.4422495703074083,1.1794598454303578,0,0,13,0,15,3,28
CAR_closed_9_p90_90,CAR,closed,9,p90,90,0,1.7142857142857142,0,1.6,3,8.783132530120483,0.9436494359419008,0.2041199826559248,0,0.47712125471966244,0.23408320603336796,0,2.9636350197216395,1.2649110640673518,0,1.7320508075688772,1.3093073414159542,0,2.0632402998180495,1.1696070952851465,0,1.4422495703074083,1.1968169611771509,0,0,12,0,8,3,27
CAR_closed_9_p96_96,CAR,closed,9,p96,96,0,1.6407766990291262,0,1.6,3,8.783132530120483,0.9436494359419008,0.2041199826559248,0,0.47712125471966244,0.21504947990850132,0,2.9636350197216395,1.2649110640673518,0,1.7320508075688772,1.280928061613581,0,2.0632402998180495,1.1696070952851465,0,1.4422495703074083,1.1794598454303578,0,0,13,0,8,3,27
CAR_closed_10_p0_0,CAR,closed,10,p0,0,0,2.3333333333333335,0,1.2707117852975498,1,8,0.9030899869919435,0.10404705783257687,0,0,0.36797678529459443,0,2.8284271247461903,1.127258526380506,0,1,1.5275252316519468,0,2,1.083134408740478,0,1,1.3263524026321307,0,0,7,0,33,2,12
CAR_closed_10_p06_6,CAR,closed,10,p06,6,0,2.571428571428571,0,1.3005780346820808,1,8,0.9030899869919435,0.11413641498256702,0,0,0.4101744650890492,0,2.8284271247461903,1.1404288819045583,0,1,1.6035674514745462,0,2,1.0915546188197067,0,1,1.3700134211888826,0,0,6,0,30,2,12
CAR_closed_10_p12_12,CAR,closed,10,p12,12,0,2.7777777777777772,0,1.4459016393442623,1,7.117647058823529,0.8523364489381762,0.1601387501210527,0,0,0.4436974992327127,0,2.6678918753996625,1.2024565020591234,0,1,1.6666666666666665,0,1.923588400904207,1.1307838139681035,0,1,1.4057211088362487,0,0,5,0,21,1,11
CAR_closed_10_p18_18,CAR,closed,10,p18,18,0,2.571428571428571,0,1.4705882352941173,1,8,0.9030899869919435,0.16749108729376358,0,0,0.4101744650890492,0,2.8284271247461903,1.2126781251816647,0,1,1.6035674514745462,0,2,1.1371830097629765,0,1,1.3700134211888826,0,0,6,0,20,1,12
CAR_closed_10_p24_24,CAR,closed,10,p24,24,0,2.571428571428571,0,1.5534950071326676,2,8,0.9030899869919435,0.1913098617891163,0,0.3010299956639812,0.4101744650890492,0,2.8284271247461903,1.2463927980908216,0,1.4142135623730951,1.6035674514745462,0,2,1.1581637135716465,0,1.2599210498948732,1.3700134211888826,0,0,6,0,33,2,12
CAR_closed_10_p30_30,CAR,closed,10,p30,30,0,2.571428571428571,0,1.4499523355576742,1,8,0.9030899869919435,0.16135372585944063,0,0,0.4101744650890492,0,2.8284271247461903,1.204139666134155,0,1,1.6035674514745462,0,2,1.1318387937452035,0,1,1.3700134211888826,0,0,6,0,39,1,12
CAR_closed_10_p36_36,CAR,closed,10,p36,36,0,2.571428571428571,1,1.3505275498241502,1,7.117647058823529,0.8523364489381762,0.13050344791967028,0,0,0.4101744650890492,0,2.6678918753996625,1.1621220029859818,1,1,1.6035674514745462,0,1.923588400904207,1.1053533945598277,1,1,1.3700134211888826,0,0,6,1,48,1,11
CAR_closed_10_p42_42,CAR,closed,10,p42,42,0,2.6666666666666665,1,1.3996971990915972,1,7.199999999999999,0.8573324964312684,0.1460340935446458,0,0,0.4259687322722811,0,2.6832815729997477,1.1830879929623144,1,1,1.632993161855452,0,1.9309787692112594,1.1186082838784364,1,1,1.3867225487012693,0,0,8,1,43,1,12
CAR_closed_10_p48_48,CAR,closed,10,p48,48,0,2.6666666666666665,1,1.4362657091561941,1,7.199999999999999,0.8573324964312684,0.15723479181821476,0,0,0.4259687322722811,0,2.6832815729997477,1.1984430354239597,1,1,1.632993161855452,0,1.9309787692112594,1.1282662501384495,1,1,1.3867225487012693,0,0,8,1,40,1,12
CAR_closed_10_p54_54,CAR,closed,10,p54,54,0,2.6666666666666665,1,1.3996971990915972,1,6.125000000000001,0.7871060930365701,0.1460340935446458,0,0,0.4259687322722811,0,2.4748737341529163,1.1830879929623144,1,1,1.632993161855452,0,1.829652855011486,1.1186082838784364,1,1,1.3867225487012693,0,0,8,1,43,1,14
CAR_closed_10_p60_60,CAR,closed,10,p60,60,0,2.7777777777777772,1,1.36869340232859,1,6.125000000000001,0.7871060930365701,0.13630617378084206,0,0,0.4436974992327127,0,2.4748737341529163,1.1699117070653622,1,1,1.6666666666666665,0,1.829652855011486,1.110287348794469,1,1,1.4057211088362487,0,0,10,1,46,1,14
CAR_closed_10_p66_66,CAR,closed,10,p66,66,0,2.7777777777777772,1,1.2755588127519237,1,5.827586206896552,0.7654887067147175,0.10570048761439184,0,0,0.4436974992327127,0,2.4140393963016744,1.129406398402242,1,1,1.6666666666666665,0,1.799545791454844,1.0845098376340327,1,1,1.4057211088362487,0,0,10,1,59,1,13
CAR_closed_10_p72_72,CAR,closed,10,p72,72,0,2.7777777777777772,1,1.2926628194558945,1,5.827586206896552,0.7654887067147175,0.11148525748184665,0,0,0.4436974992327127,0,2.4140393963016744,1.1369533057500183,1,1,1.6666666666666665,0,1.799545791454844,1.0893357396651047,1,1,1.4057211088362487,0,0,10,1,56,1,13
CAR_closed_10_p78_78,CAR,closed,10,p78,78,0,2.688888888888889,1,1.260327868852459,1,5.827586206896552,0.7654887067147175,0.10048353964972193,0,0,0.42957285654110644,0,2.4140393963016744,1.1226432509272297,1,1,1.6397831834998458,0,1.799545791454844,1.0801759740838832,1,1,1.390563905024922,0,0,11,1,62,1,13
CAR_closed_10_p84_84,CAR,closed,10,p84,84,0,2.688888888888889,1,1.281035795887281,1,5.538461538461538,0.7433891441244317,0.10756126537241398,0,0,0.42957285654110644,0,2.3533936216582085,1.1318285187638986,1,1,1.6397831834998458,0,1.769279238650804,1.086059840862159,1,1,1.390563905024922,0,0,11,1,58,1,12
CAR_closed_10_p90_90,CAR,closed,10,p90,90,0,2.688888888888889,1,1.3784887678692987,1,4.545454545454545,0.6575773191777937,0.13940323176043085,0,0,0.42957285654110644,0,2.1320071635561044,1.174090613142486,1,1,1.6397831834998458,0,1.65650381235981,1.1129297298048832,1,1,1.390563905024922,0,0,11,1,45,1,10
CAR_closed_10_p96_96,CAR,closed,10,p96,96,0,2.688888888888889,1,1.2988407041648777,1,4.545454545454545,0.6575773191777937,0.11355589045380703,0,0,0.42957285654110644,0,2.1320071635561044,1.1396669268540163,1,1,1.6397831834998458,0,1.65650381235981,1.0910683642119385,1,1,1.390563905024922,0,0,11,1,55,1,10
CAR_closed_11_p0_0,CAR,closed,11,p0,0,0,3,0,1.6,1,3.7692307692307696,0.5762527277216769,0.2041199826559248,0,0,0.47712125471966244,0,1.9414506867883021,1.2649110640673518,0,1,1.7320508075688772,0,1.5562674803943297,1.1696070952851465,0,1,1.4422495703074083,0,0,6,0,8,2,7
CAR_closed_11_p06_6,CAR,closed,11,p06,6,0,2.571428571428571,0,1.5283018867924527,1,3.7692307692307696,0.5762527277216769,0.18420914927786067,0,0,0.4101744650890492,0,1.9414506867883021,1.236245075538201,0,1,1.6035674514745462,0,1.5562674803943297,1.1518688923120675,0,1,1.3700134211888826,0,0,6,0,9,1,7
CAR_closed_11_p12_12,CAR,closed,11,p12,12,0,2.571428571428571,0,1.6,1,4.5,0.6532125137753437,0.2041199826559248,0,0,0.4101744650890492,0,2.1213203435596424,1.2649110640673518,0,1,1.6035674514745462,0,1.6509636244473134,1.1696070952851465,0,1,1.3700134211888826,0,0,6,0,8,1,6
CAR_closed_11_p18_18,CAR,closed,11,p18,18,0,2.571428571428571,0,1.4235294117647057,1,4.5,0.6532125137753437,0.1533664446021573,0,0,0.4101744650890492,0,2.1213203435596424,1.1931175180026088,0,1,1.6035674514745462,0,1.6509636244473134,1.1249213210528846,0,1,1.3700134211888826,0,0,6,0,11,1,6
CAR_closed_11_p24_24,CAR,closed,11,p24,24,0,2.7777777777777772,0,1.4235294117647057,1,4,0.6020599913279624,0.1533664446021573,0,0,0.4436974992327127,0,2,1.1931175180026088,0,1,1.6666666666666665,0,1.5874010519681994,1.1249213210528846,0,1,1.4057211088362487,0,0,5,0,11,1,4
CAR_closed_11_p30_30,CAR,closed,11,p30,30,0,2.7777777777777772,0,1.4705882352941173,1,4.999999999999999,0.6989700043360187,0.16749108729376358,0,0,0.4436974992327127,0,2.2360679774997894,1.2126781251816647,0,1,1.6666666666666665,0,1.7099759466766968,1.1371830097629765,0,1,1.4057211088362487,0,0,5,0,10,1,5
CAR_closed_11_p36_36,CAR,closed,11,p36,36,0,2.571428571428571,1,1.6744186046511629,1,7.363636363636364,0.8670923337204247,0.22386404085168196,0,0,0.4101744650890492,0,2.7136021011998728,1.293993278441261,1,1,1.6035674514745462,0,1.9454979517440838,1.187466446688786,1,1,1.3700134211888826,0,0,6,1,12,1,9
CAR_closed_11_p42_42,CAR,closed,11,p42,42,0,2.5789473684210527,1,1.7536231884057971,1,8.047619047619047,0.9056674098797542,0.24393627957919478,0,0,0.4114424790756847,0,2.836832573067901,1.3242443839434612,1,1,1.6059101370939324,0,2.003960406382376,1.2059022158904174,1,1,1.3713474175732236,0,0,7,1,11,1,13
