Index,Site,Plot,Treatment,Individual,p0,p06,p12,p18,p24,p30,p36,p42,p48,p54,p60,p66,p72,p78,p84,p90,p96,Trecruit,Tdeath,Species,Family,Life_Form
182,CAR,2,open,C44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,T42,T60,Fabaceae sp.,Fabaceae,indeterminate
183,CAR,2,open,C45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Fabaceae sp.,Fabaceae,indeterminate
184,CAR,2,open,C46,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,T42,T66,Coccocypselum sp.,Rubiaceae,herb
185,CAR,2,open,C47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Fabaceae sp.,Fabaceae,indeterminate
186,CAR,2,open,C48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Coccocypselum sp.,Rubiaceae,herb
187,CAR,2,open,C49,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Coccocypselum sp.,Rubiaceae,herb
188,CAR,2,open,C50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,T54,T66,Acanthaceae sp.,Acanthaceae,herb
189,CAR,2,open,C51,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Rubiaceae sp.,Rubiaceae,indeterminate
190,CAR,2,open,C52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,T54,T66,Acanthaceae sp.,Acanthaceae,herb
191,CAR,2,open,C53,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Coccocypselum sp.,Rubiaceae,herb
192,CAR,2,open,C54,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Coccocypselum sp.,Rubiaceae,herb
193,CAR,2,open,C55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,T60,T72,Coccocypselum sp.,Rubiaceae,herb
194,CAR,2,open,C56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Coccocypselum sp.,Rubiaceae,herb
195,CAR,2,open,C57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
196,CAR,2,open,C58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
197,CAR,2,open,C59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
198,CAR,2,open,C60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Indeterminate sp.,Indeterminate,indeterminate
199,CAR,2,open,C61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
200,CAR,2,open,C62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
201,CAR,2,open,C63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
202,CAR,2,open,C64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
203,CAR,2,open,C65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
204,CAR,2,open,C66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
205,CAR,2,open,C67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
206,CAR,2,open,C68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
207,CAR,2,open,C69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
208,CAR,2,open,C70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
209,CAR,2,open,C71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
210,CAR,2,open,C72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Coccocypselum sp.,Rubiaceae,herb
211,CAR,2,open,C73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
212,CAR,2,open,C74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
213,CAR,2,open,C75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
214,CAR,2,open,C76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
215,CAR,2,open,C77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Euterpe edulis,Arecaceae,palm
216,CAR,2,open,C78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Euterpe edulis,Arecaceae,palm
217,CAR,2,open,C79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Tetrastylidium cf. grandifolium,Olacaceae,tree
218,CAR,2,open,C80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Rubiaceae sp.,Rubiaceae,indeterminate
219,CAR,2,open,D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Psychotria mapourioides,Rubiaceae,tree
220,CAR,2,open,D2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Rubiaceae sp. 1,Rubiaceae,indeterminate
221,CAR,2,open,D3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Vochysia bifalcata,Vochysiaceae,tree
222,CAR,2,open,D4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Psychotria nuda ,Rubiaceae,tree
223,CAR,2,open,D5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Chionanthus filiformis,Oleaceae,tree
224,CAR,2,open,D6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Vochysia bifalcata,Vochysiaceae,tree
225,CAR,2,open,D7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T0,T72,Rubiaceae sp. 1,Rubiaceae,indeterminate
226,CAR,2,open,D8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Psychotria nuda ,Rubiaceae,tree
227,CAR,2,open,D9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Chionanthus filiformis,Oleaceae,tree
228,CAR,2,open,D10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Commelinaceae sp.,Commelinaceae,herb
229,CAR,2,open,D11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Rubiaceae sp. 1,Rubiaceae,indeterminate
230,CAR,2,open,D12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
231,CAR,2,open,D13,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Rubiaceae sp. 1,Rubiaceae,indeterminate
232,CAR,2,open,D14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
233,CAR,2,open,D15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Eugenia cuprea,Myrtaceae,tree
234,CAR,2,open,D16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Psychotria nuda ,Rubiaceae,tree
235,CAR,2,open,D17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Mollinedia schottiana,Monimiaceae,tree
236,CAR,2,open,D18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
237,CAR,2,open,D19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Vochysia bifalcata,Vochysiaceae,tree
238,CAR,2,open,D20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Psychotria nuda ,Rubiaceae,tree
239,CAR,2,open,D21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Rubiaceae sp. 1,Rubiaceae,indeterminate
240,CAR,2,open,D22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Chionanthus filiformis,Oleaceae,tree
241,CAR,2,open,D23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Eugenia sp.,Myrtaceae,tree
242,CAR,2,open,D24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T12,Indeterminate sp.,Indeterminate,indeterminate
243,CAR,2,open,D25,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Rubiaceae sp.,Rubiaceae,indeterminate
244,CAR,2,open,D26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T24,T36,Rubiaceae sp.,Rubiaceae,indeterminate
245,CAR,2,open,D27,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Philodendron sp.,Araceae,herb
246,CAR,2,open,D28,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Sloanea guianensis,Elaeocarpaceae,tree
247,CAR,2,open,D29,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T24,T66,Eugenia sp.,Myrtaceae,tree
248,CAR,2,open,D30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T24,T36,Indeterminate sp.,Indeterminate,indeterminate
249,CAR,2,open,D31,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,NA,NA,T30,T78,Rubiaceae cf.,Coccocypselum cf.,herb
250,CAR,2,open,D32,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Indeterminate sp.,Indeterminate,indeterminate
251,CAR,2,open,D33,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Rubiaceae sp.,Rubiaceae,indeterminate
252,CAR,2,open,D34,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Acanthaceae sp.,Acanthaceae,herb
253,CAR,2,open,D35,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Goeppertia sp.,Marantaceae,herb
254,CAR,2,open,D36,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Ouratea sp.,Ochnaceae,tree
255,CAR,2,open,D37,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Psychotria sp.,Rubiaceae,indeterminate
256,CAR,2,open,D38,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Strychnos sp.,Loganiaceae,indeterminate
257,CAR,2,open,D39,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Philodendron sp.,Araceae,herb
258,CAR,2,open,D40,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Psychotria cf.,Rubiaceae,indeterminate
259,CAR,2,open,D41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Fabaceae sp.,Fabaceae,indeterminate
260,CAR,2,open,D42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Coccocypselum sp.,Rubiaceae,herb
261,CAR,2,open,D43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Coccocypselum sp.,Rubiaceae,herb
262,CAR,2,open,D44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Coccocypselum sp.,Rubiaceae,herb
263,CAR,2,open,D45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,T54,T60,Coccocypselum sp.,Rubiaceae,herb
264,CAR,2,open,D46,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Psychotria cf.,Rubiaceae,indeterminate
265,CAR,2,open,D47,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Coccocypselum sp.,Rubiaceae,herb
266,CAR,2,open,D48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
267,CAR,2,open,D49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
268,CAR,2,open,D50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
269,CAR,2,open,D51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Rubiaceae sp.,Rubiaceae,indeterminate
270,CAR,2,open,D52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
271,CAR,2,open,D53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
272,CAR,2,open,D54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
273,CAR,2,open,D55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
274,CAR,2,open,D56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T72,alive,Machaerium cf.,Fabaceae,tree
275,CAR,2,open,D57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Indeterminate sp.,Indeterminate,indeterminate
276,CAR,2,open,D58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Indeterminate sp.,Indeterminate,indeterminate
277,CAR,2,open,D59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Coccocypselum sp.,Rubiaceae,herb
278,CAR,2,open,D60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Myrsine sp.,Primulaceae,tree
279,CAR,2,open,D61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,14,alive,Indeterminate sp.,Indeterminate,indeterminate
280,CAR,2,open,H1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Eugenia cuprea,Myrtaceae,tree
281,CAR,2,open,H2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Sloanea guianensis,Elaeocarpaceae,tree
282,CAR,2,open,H3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Polypodiaceae sp.,Polypodiaceae,herb
283,CAR,2,open,H4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
284,CAR,2,open,H5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Goeppertia sp.,Marantaceae,herb
285,CAR,2,open,H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Acanthaceae sp.,Acanthaceae,herb
286,CAR,2,open,H7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Rubiaceae sp. 1,Rubiaceae,indeterminate
287,CAR,2,open,H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guarea macrophylla,Meliaceae,tree
288,CAR,2,open,H9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T12,Indeterminate sp.,Indeterminate,indeterminate
289,CAR,2,open,H10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Goeppertia sp.,Marantaceae,herb
290,CAR,2,open,H11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T18,T24,Euterpe edulis,Arecaceae,palm
291,CAR,2,open,H12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T18,T30,Goeppertia sp.,Marantaceae,herb
292,CAR,2,open,H13,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Psychotria nuda ,Rubiaceae,tree
293,CAR,2,open,H14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,T30,T48,Eugenia sp.,Myrtaceae,tree
294,CAR,2,open,H15,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Acanthaceae sp.,Acanthaceae,herb
295,CAR,2,open,H16,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Eugenia sp.,Myrtaceae,tree
296,CAR,2,open,H17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,T42,T60,Araceae sp. 1,Araceae,herb
297,CAR,2,open,H18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Fabaceae sp.,Fabaceae,indeterminate
298,CAR,2,open,H19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Eugenia cf.,Myrtaceae,tree
299,CAR,2,open,H20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Coccocypselum sp.,Rubiaceae,herb
300,CAR,2,open,H21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Machaerium cf.,Fabaceae,tree
301,CAR,2,open,H22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
302,CAR,2,open,H23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
303,CAR,2,open,H24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
304,CAR,2,open,H25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Machaerium cf.,Fabaceae,tree
305,CAR,2,open,H26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T72,alive,Machaerium cf.,Fabaceae,tree
306,CAR,2,open,H27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
307,CAR,2,open,H28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
308,CAR,2,open,H29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
309,CAR,2,open,H30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
310,CAR,2,open,H31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
311,CAR,2,open,H32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T72,alive,Machaerium cf.,Fabaceae,tree
312,CAR,2,open,H33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
313,CAR,2,open,H34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
314,CAR,2,open,H35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
315,CAR,2,open,H36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T72,T84,Machaerium cf.,Fabaceae,tree
316,CAR,2,open,H37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Philodendron sp.,Araceae,herb
317,CAR,2,close,C1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T48,alive,Ouratea parviflora,Ochnaceae,tree
318,CAR,2,close,C2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Mollinedia schottiana,Monimiaceae,tree
319,CAR,2,close,C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Sloanea guianensis,Elaeocarpaceae,tree
320,CAR,2,close,C4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Eugenia sp.,Myrtaceae,tree
321,CAR,2,close,C5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ouratea parviflora,Ochnaceae,tree
322,CAR,2,close,C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Sloanea guianensis,Elaeocarpaceae,tree
323,CAR,2,close,C7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
324,CAR,2,close,C8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Goeppertia sp.,Marantaceae,herb
325,CAR,2,close,C9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Guapira opposita,Nyctaginaceae,tree
326,CAR,2,close,C10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Acanthaceae sp.,Acanthaceae,herb
327,CAR,2,close,C11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
328,CAR,2,close,C12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Indeterminate sp.,Indeterminate,indeterminate
329,CAR,2,close,C13,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T18,T48,Acanthaceae sp.,Acanthaceae,herb
330,CAR,2,close,C14,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,NA,T18,alive,Mollinedia schottiana,Monimiaceae,tree
331,CAR,2,close,C15,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T24,T66,Ocotea dispersa,Lauraceae,tree
332,CAR,2,close,C16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T24,T36,Eugenia sp.,Myrtaceae,tree
333,CAR,2,close,C17,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Strychnos trinervis,Loganiaceae,liana
334,CAR,2,close,C19,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Strychnos sp.,Loganiaceae,indeterminate
335,CAR,2,close,C20,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Ouratea parviflora,Ochnaceae,tree
336,CAR,2,close,C21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Strychnos sp.,Loganiaceae,indeterminate
337,CAR,2,close,C22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Acanthaceae sp.,Acanthaceae,herb
338,CAR,2,close,C23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Fabaceae sp.,Fabaceae,indeterminate
339,CAR,2,close,C24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,T54,T66,Lauraceae sp.,Lauraceae,tree
340,CAR,2,close,C25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
341,CAR,2,close,C26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
342,CAR,2,close,C27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
343,CAR,2,close,C28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
344,CAR,2,close,C29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
345,CAR,2,close,C30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
346,CAR,2,close,C31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
347,CAR,2,close,C32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
348,CAR,2,close,C33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
349,CAR,2,close,C34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
350,CAR,2,close,C35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
351,CAR,2,close,C36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
352,CAR,2,close,C37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
353,CAR,2,close,C38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
354,CAR,2,close,C39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
355,CAR,2,close,C40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
356,CAR,2,close,C41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
357,CAR,2,close,C42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
358,CAR,2,close,C43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
359,CAR,2,close,C44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
360,CAR,2,close,C45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
361,CAR,2,close,C46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
362,CAR,2,close,C47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
363,CAR,2,close,C48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Machaerium cf.,Fabaceae,tree
